Üretici,ÜreticiKodu,Açıklama,ÇalışmaSıcaklığı,Ref_SicaklıkDeğeri,Ref_SicaklıkDirençDeğeri,Ref_HataPayı,B_HataPayı,B0_50,B25_50,B25_75,B25_85,B25_100,Pdf
Vishay BC Components,NTCS0805E3472HMT,THERM NTC 4.7KOHM 3500K 0805,-40°C ~ 150°C,25,4.7k,±3%,±1%,,,,3500K,,http://www.vishay.com/docs/29044/ntcs0805e3t.pdf
Vishay BC Components,NTCS0805E3472HMT,THERM NTC 4.7KOHM 3500K 0805,-40°C ~ 150°C,25,4.7k,±3%,±1%,,,,3500K,,http://www.vishay.com/docs/29044/ntcs0805e3t.pdf
Vishay BC Components,NTCS0805E3472HMT,THERM NTC 4.7KOHM 3500K 0805,-40°C ~ 150°C,25,4.7k,±3%,±1%,,,,3500K,,http://www.vishay.com/docs/29044/ntcs0805e3t.pdf
Vishay BC Components,NTCS0805E3103HHT,THERMISTOR NTC 10KOHM 3940K 0805,-40°C ~ 150°C,25,10k,±3%,±1%,,,,3940K,,http://www.vishay.com/docs/29044/ntcs0805e3t.pdf
Vishay BC Components,NTCS0805E3104HMT,THERM NTC 100KOHM 3590K 0805,-40°C ~ 150°C,25,100k,±3%,±1%,,,,3590K,,http://www.vishay.com/docs/29044/ntcs0805e3t.pdf
Vishay BC Components,NTCS0805E3222HMT,THERM NTC 2.2KOHM 3600K 0805,-40°C ~ 150°C,25,2.2k,±3%,±1%,,,,3600K,,http://www.vishay.com/docs/29044/ntcs0805e3t.pdf
Vishay BC Components,NTCS0805E3223HHT,THERMISTOR NTC 22KOHM 3800K 0805,-40°C ~ 150°C,25,22k,±3%,±1%,,,,3800K,,http://www.vishay.com/docs/29044/ntcs0805e3t.pdf
Vishay BC Components,NTCS0805E3334HHT,THERM NTC 330KOHM 3930K 0805,-40°C ~ 150°C,25,330k,±3%,±1%,,,,3930K,,http://www.vishay.com/docs/29044/ntcs0805e3t.pdf
Vishay BC Components,NTCS0805E3474HXT,THERM NTC 470KOHM 4025K 0805,-40°C ~ 150°C,25,470k,±3%,±1%,,,,4025K,,http://www.vishay.com/docs/29044/ntcs0805e3t.pdf
Vishay BC Components,NTCS0805E3683HXT,THERMISTOR NTC 68KOHM 4100K 0805,-40°C ~ 150°C,25,68k,±3%,±1%,,,,4100K,,http://www.vishay.com/docs/29044/ntcs0805e3t.pdf
Murata Electronics,NXFT15WF104FEAB025,THERMISTOR NTC 100KOHM,-40°C ~ 125°C,25,100k,±1%,±1%,,4250K,,4311K,4334K,https://www.murata.com/en-eu/api/pdfdownloadapi?cate=luNTCforTempeSenso&amp;partno=NXFT15WF104FEAB___
Murata Electronics,NXFT15WF104FEAB050,THERMISTOR NTC 100KOHM,-40°C ~ 125°C,25,100k,±1%,±1%,,4250K,,4311K,4334K,https://www.murata.com/en-eu/api/pdfdownloadapi?cate=luNTCforTempeSenso&amp;partno=NXFT15WF104FEAB___
Murata Electronics,NXFT15XH103FEAB025,THERMISTOR NTC 10KOHM,-40°C ~ 125°C,25,10k,±1%,±1%,,3380K,,3434K,3455K,https://www.murata.com/en-eu/api/pdfdownloadapi?cate=luNTCforTempeSenso&amp;partno=NXFT15XH103FEAB___
Murata Electronics,NXFT15XH103FEAB040,THERMISTOR NTC 10KOHM,-40°C ~ 125°C,25,10k,±1%,±1%,,3380K,,3434K,3455K,https://www.murata.com/en-eu/api/pdfdownloadapi?cate=luNTCforTempeSenso&amp;partno=NXFT15XH103FEAB___
Murata Electronics,NXFT15XH103FEAB050,THERMISTOR NTC 10KOHM,-40°C ~ 125°C,25,10k,±1%,±1%,,3380K,,3434K,3455K,https://www.murata.com/en-eu/api/pdfdownloadapi?cate=luNTCforTempeSenso&amp;partno=NXFT15XH103FEAB___
Murata Electronics,NXRT15XM202EA3A016,THERMISTOR NTC 2KOHM 3500K BEAD,-40°C ~ 125°C,25,2k,±3%,±1%,,3500K,,3545K,3560K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
AVX Corporation,ND06P00103K--,THERMISTOR NTC 10KOHM 4220K DISC,-55°C ~ 150°C,25,10k,±10%,±2%,,,,4220K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND06P00682K--,THERM NTC 6.8KOHM 4220K DISC,-55°C ~ 150°C,25,6.8k,±10%,±2%,,,,4220K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND06Q00153K--,THERMISTOR NTC 15KOHM 4300K DISC,-55°C ~ 150°C,25,15k,±10%,±2%,,,,4300K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND06S00473K--,THERMISTOR NTC 47KOHM 4520K DISC,-55°C ~ 150°C,25,47k,±10%,±2%,,,,4520K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND06S00683K--,THERMISTOR NTC 68KOHM 4520K DISC,-55°C ~ 150°C,25,68k,±10%,±2%,,,,4520K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND06P00472K--,NTC - THERMISTOR,,25,,,,,,,,,
AVX Corporation,ND06N00332K--,NTC - THERMISTOR,,25,,,,,,,,,
Murata Electronics,NXFT15XV103FEAB030,THERMISTOR NTC 10KOHM,-40°C ~ 125°C,25,10k,±1%,±1%,,3936K,,3977K,3988K,https://www.murata.com/en-eu/api/pdfdownloadapi?cate=luNTCforTempeSenso&amp;partno=NXFT15XV103FEAB___
Cantherm,CMFA3550103FNT,THERMISTOR NTC 10KOHM 3550K 0603,-40°C ~ 125°C,25,10k,±1%,±1%,,3550K,,,,https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf
Cantherm,CMFA3970103FNT,THERMISTOR NTC 10KOHM 3970K 0603,-40°C ~ 125°C,25,10k,±1%,±1%,,3970K,,,,https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf
Cantherm,CMFA3950473FNT,THERMISTOR NTC 47KOHM 3950K 0603,-40°C ~ 125°C,25,47k,±1%,±1%,,3950K,,,,https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf
Cantherm,CMFA3950683FNT,THERMISTOR NTC 68KOHM 3950K 0603,-40°C ~ 125°C,25,68k,±1%,±1%,,3950K,,,,https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf
Cantherm,CMFB3550103FNT,THERMISTOR NTC 10KOHM 3550K 0805,-40°C ~ 125°C,25,10k,±1%,±1%,,3550K,,,,https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf
Cantherm,CMFB4000473FNT,THERMISTOR NTC 47KOHM 4000K 0805,-40°C ~ 125°C,25,47k,±1%,±1%,,4000K,,,,https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf
Cantherm,CMFB4000104FNT,THERM NTC 100KOHM 4000K 0805,-40°C ~ 125°C,25,100k,±1%,±1%,,4000K,,,,https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf
AVX Corporation,NB20N00823JBA,THERMISTOR NTC 82KOHM 4080K 1206,-55°C ~ 150°C,25,82k,±5%,±3%,,,,4080K,,http://datasheets.avx.com/nb21-nb12-nb20.pdf
Murata Electronics,NXRT15XV502FA3A016,THERMISTOR NTC 5KOHM 3936K BEAD,-40°C ~ 125°C,25,5k,±1%,±1%,,3936K,,3977K,3989K,https://www.murata.com/en-us/products/productdata/8796838297630/S0423E.pdf
AVX Corporation,NB20L00223JBA,THERMISTOR NTC 22KOHM 3790K 1206,-55°C ~ 150°C,25,22k,±5%,±3%,,,,3790K,,http://datasheets.avx.com/nb21-nb12-nb20.pdf
AVX Corporation,NB20M00333JBA,THERMISTOR NTC 33KOHM 3950K 1206,-55°C ~ 150°C,25,33k,±5%,±3%,,,,3950K,,http://datasheets.avx.com/nb21-nb12-nb20.pdf
AVX Corporation,NB20N50104JBA,THERM NTC 100KOHM 4160K 1206,-55°C ~ 150°C,25,100k,±5%,±3%,,,,4160K,,http://datasheets.avx.com/nb21-nb12-nb20.pdf
AVX Corporation,NB20K00103JBA,THERMISTOR NTC 10KOHM 3630K 1206,-55°C ~ 150°C,25,10k,±5%,±3%,,,,3630K,,http://datasheets.avx.com/nb21-nb12-nb20.pdf
AVX Corporation,NB20J00472JBA,THERM NTC 4.7KOHM 3480K 1206,-55°C ~ 150°C,25,4.7k,±5%,±3%,,,,3480K,,http://datasheets.avx.com/nb21-nb12-nb20.pdf
AVX Corporation,ND06J00151M--,NTC - THERMISTOR,,25,,,,,,,,,
Murata Electronics,NCP18WF104F3SRB,THERMISTOR NTC,,25,,,,,,,,,
Murata Electronics,NCP18WB473F1SRB,THERMISTOR NTC,,25,,,,,,,,,
TDK Electronics Inc.,B57442V5472J062,THERM NTC 4.7KOHM 3590K 0805,-40°C ~ 150°C,25,4.7k,±5%,±3%,,3590K,,3635K,3650K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Automotive_series_0805.pdf
TDK Electronics Inc.,B57451V5333J062,THERMISTOR NTC 33KOHM 3940K 0805,-40°C ~ 150°C,25,33k,±5%,±3%,,3940K,,3980K,4000K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Automotive_series_0805.pdf
TDK Electronics Inc.,B57451V5473J062,THERMISTOR NTC 47KOHM 3940K 0805,-40°C ~ 150°C,25,47k,±5%,±3%,,3940K,,3980K,4000K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Automotive_series_0805.pdf
AVX Corporation,NC20MC0102KBA,THERMISTOR NTC 1KOHM 3910K 1206,-55°C ~ 150°C,25,1k,±10%,±3%,,,,3910K,,http://datasheets.avx.com/nc12-20.pdf
TDK Electronics Inc.,B57621C222K62,THERM NTC 2.2KOHM 3110K 1206,-55°C ~ 125°C,25,2.2k,±10%,±3%,,3110K,,3040K,3060K,//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57621C.pdf
TDK Electronics Inc.,B57621C223K62,THERMISTOR NTC 22KOHM 3480K 1206,-55°C ~ 125°C,25,22k,±10%,±3%,,3480K,,3550K,3560K,//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57621C.pdf
TDK Electronics Inc.,B57621C474K62,THERM NTC 470KOHM 4090K 1206,-55°C ~ 125°C,25,470k,±10%,±3%,,4090K,,4210K,4250K,//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57621C.pdf
AVX Corporation,NC20MC0221KBA,THERMISTOR NTC 220OHM 3910K 1206,-55°C ~ 150°C,25,220,±10%,±3%,,,,3910K,,http://datasheets.avx.com/nc12-20.pdf
AVX Corporation,NC20MC0681KBA,THERMISTOR NTC 680OHM 3910K 1206,-55°C ~ 150°C,25,680,±10%,±3%,,,,3910K,,http://datasheets.avx.com/nc12-20.pdf
Murata Electronics,NXFT15WB473FA1B025,THERMISTOR NTC 47K OHM BEAD,-40°C ~ 125°C,25,47k,±1%,±1%,,4050K,,4108K,4131K,
Murata Electronics,NXFT15WB473FA1B030,THERMISTOR NTC 47K OHM BEAD,-40°C ~ 125°C,25,47k,±1%,±1%,,4050K,,4108K,4131K,
Murata Electronics,NXFT15WB473FA1B040,THERMISTOR NTC 47K OHM BEAD,-40°C ~ 125°C,25,47k,±1%,±1%,,4050K,,4108K,4131K,
Murata Electronics,NXFT15WB473FA1B050,THERMISTOR NTC 47K OHM BEAD,-40°C ~ 125°C,25,47k,±1%,±1%,,4050K,,4108K,4131K,
Murata Electronics,NXFT15WF104FA1B030,THERM NTC 100KOHM 4250K BEAD,-40°C ~ 125°C,25,100k,±1%,±1%,,4250K,,4311K,4334K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXFT15WF104FA1B040,THERM NTC 100KOHM 4250K BEAD,-40°C ~ 125°C,25,100k,±1%,±1%,,4250K,,4311K,4334K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXFT15XH103FA1B030,THERMISTOR NTC 10KOHM 3380K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3380K,,3434K,3455K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXFT15XH103FA1B040,THERMISTOR NTC 10KOHM 3380K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3380K,,3434K,3455K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXFT15XH103FA1B050,THERMISTOR NTC 10KOHM 3380K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3380K,,3434K,3455K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXFT15XV103FA1B025,THERMISTOR NTC 10KOHM 3936K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3936K,,3977K,3988K,
Murata Electronics,NXFT15XV103FA1B030,THERMISTOR NTC 10KOHM 3936K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3936K,,3977K,3988K,
Murata Electronics,NXFT15XV103FA1B050,THERMISTOR NTC 10KOHM 3936K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3936K,,3977K,3988K,
Murata Electronics,NXRT15XM202EA1B020,THERMISTOR NTC 2KOHM 3500K BEAD,-40°C ~ 125°C,25,2k,±3%,±1%,,3500K,,3545K,3560K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXRT15XM202EA1B030,THERMISTOR NTC 2KOHM 3500K BEAD,-40°C ~ 125°C,25,2k,±3%,±1%,,3500K,,3545K,3560K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
AVX Corporation,NB20R00684JBA,NTC - THERMISTOR,,25,,,,,,,,,
Amphenol Advanced Sensors,TH350G39GBPS-T5,THERM NTC 50KOHM 3952K AXIAL,-40°C ~ 250°C,25,50k,±5%,±2%,,3952K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH350H39GBPS,THERM NTC 50KOHM 3952K AXIAL,-40°C ~ 250°C,25,50k,±5%,±3%,,3952K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH350J39GBPS,THERM NTC 50KOHM 3952K AXIAL,-40°C ~ 250°C,25,50k,±5%,±5%,,3952K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH410J34HBSN,THERMISTOR NTC 100KOHM AXIAL,-40°C ~ 250°C,25,100k,±5%,±5%,,,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH410J40GBPS,THERM NTC 100KOHM 4014K AXIAL,-40°C ~ 250°C,25,100k,±5%,±5%,,4014K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH420H34GBNI,THERM NTC 200KOHM 3450K AXIAL,-40°C ~ 250°C,25,200k,±5%,±3%,,3450K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH423J41GGNI-B,THERM NTC 231.4KOHM 4176K AXIAL,-40°C ~ 250°C,25,231.4k,±5%,±5%,,4176K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH450J44HBSN,THERMISTOR NTC 500KOHM AXIAL,-40°C ~ 250°C,25,500k,±5%,±5%,,,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH510J44GBSN,THERMISTOR NTC 1MOHM 4491K AXIAL,-40°C ~ 250°C,25,1M,±5%,±5%,,4491K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
TDK Electronics Inc.,B57452V5472H062,THERM NTC 4.7KOHM 4386K 0805,-40°C ~ 150°C,25,4.7k,±3%,±3%,,4386K,,4455K,4480K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Automotive_series_0805.pdf
Murata Electronics,NXFT15WB473FA2B060,THERMISTOR NTC 47K OHM BEAD,-40°C ~ 125°C,25,47k,±1%,±1%,,4050K,,4108K,4131K,
AVX Corporation,ND03M00472J--,THERM NTC 4.7KOHM 3950K DISC,-55°C ~ 150°C,25,4.7k,±5%,±2%,,,,3950K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND03N00103J--,THERMISTOR NTC 10KOHM 4080K DISC,-55°C ~ 150°C,25,10k,±5%,±2%,,,,4080K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND03P00223J--,THERMISTOR NTC 22KOHM 4220K DISC,-55°C ~ 150°C,25,22k,±5%,±2%,,,,4220K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND03Q00473J--,THERMISTOR NTC 47KOHM 4300K DISC,-55°C ~ 150°C,25,47k,±5%,±2%,,,,4300K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND03R00104J--,THERM NTC 100KOHM 4400K DISC,-55°C ~ 150°C,25,100k,±5%,±2%,,,,4400K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND03P00333J--,NTC - THERMISTOR,,25,,,,,,,,,
AVX Corporation,ND06P00682J--,THERM NTC 6.8KOHM 4220K DISC,-55°C ~ 150°C,25,6.8k,±5%,±2%,,,,4220K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND06R00333J--,THERMISTOR NTC 33KOHM 4400K DISC,-55°C ~ 150°C,25,33k,±5%,±2%,,,,4400K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
AVX Corporation,ND06S00473J--,NTC - THERMISTOR,,25,,,,,,,,,
AVX Corporation,ND06N00332J--,NTC - THERMISTOR,,25,,,,,,,,,
Murata Electronics,NXFT15WB473FA2B070,THERMISTOR NTC 47K OHM BEAD,-40°C ~ 125°C,25,47k,±1%,±1%,,4050K,,4108K,4131K,
Murata Electronics,NXFT15WB473FA2B080,THERMISTOR NTC 47K OHM BEAD,-40°C ~ 125°C,25,47k,±1%,±1%,,4050K,,4108K,4131K,
Murata Electronics,NXFT15WB473FA2B090,THERMISTOR NTC 47K OHM BEAD,-40°C ~ 125°C,25,47k,±1%,±1%,,4050K,,4108K,4131K,
Murata Electronics,NXFT15WB473FA2B100,THERMISTOR NTC 47K OHM BEAD,-40°C ~ 125°C,25,47k,±1%,±1%,,4050K,,4108K,4131K,
Murata Electronics,NXFT15WF104FA2B060,THERM NTC 100KOHM 4250K BEAD,-40°C ~ 125°C,25,100k,±1%,±1%,,4250K,,4311K,4334K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXFT15WF104FA2B070,THERM NTC 100KOHM 4250K BEAD,-40°C ~ 125°C,25,100k,±1%,±1%,,4250K,,4311K,4334K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXFT15WF104FA2B080,THERM NTC 100KOHM 4250K BEAD,-40°C ~ 125°C,25,100k,±1%,±1%,,4250K,,4311K,4334K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXFT15WF104FA2B090,THERM NTC 100KOHM 4250K BEAD,-40°C ~ 125°C,25,100k,±1%,±1%,,4250K,,4311K,4334K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXFT15XH103FA2B080,THERMISTOR NTC 10KOHM 3380K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3380K,,3434K,3455K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NXFT15XV103FA2B060,THERMISTOR NTC 10KOHM 3936K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3936K,,3977K,3988K,
Murata Electronics,NXFT15XV103FA2B070,THERMISTOR NTC 10KOHM 3936K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3936K,,3977K,3988K,
Murata Electronics,NXFT15XV103FA2B080,THERMISTOR NTC 10KOHM 3936K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3936K,,3977K,3988K,
Murata Electronics,NXFT15XV103FA2B090,THERMISTOR NTC 10KOHM 3936K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3936K,,3977K,3988K,
Murata Electronics,NXFT15XV103FA2B100,THERMISTOR NTC 10KOHM 3936K BEAD,-40°C ~ 125°C,25,10k,±1%,±1%,,3936K,,3977K,3988K,
TDK Electronics Inc.,B57421V2223H062,THERMISTOR NTC 22KOHM 3940K 0805,-55°C ~ 125°C,25,22k,±3%,±3%,,3940K,,3980K,4000K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
TDK Electronics Inc.,B57471V2103H062,THERMISTOR NTC 10KOHM 4386K 0805,-55°C ~ 125°C,25,10k,±3%,±3%,,4386K,,4455K,4480K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
TDK Electronics Inc.,B57471V2223H062,THERMISTOR NTC 22KOHM 4386K 0805,-55°C ~ 125°C,25,22k,±3%,±3%,,4386K,,4455K,4480K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
TDK Electronics Inc.,B57401V2472H062,THERM NTC 4.7KOHM 3590K 0805,-55°C ~ 125°C,25,4.7k,±3%,±3%,,3590K,,3635K,3650K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
TDK Electronics Inc.,B57421V2332H062,THERM NTC 3.3KOHM 3940K 0805,-55°C ~ 125°C,25,3.3k,±3%,±3%,,3940K,,3980K,4000K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
TDK Electronics Inc.,B57421V2473H062,THERMISTOR NTC 47KOHM 3940K 0805,-55°C ~ 125°C,25,47k,±3%,±3%,,3940K,,3980K,4000K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
TDK Electronics Inc.,B57471V2333H062,THERMISTOR NTC 33KOHM 4386K 0805,-55°C ~ 125°C,25,33k,±3%,±3%,,4386K,,4455K,4480K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
TDK Electronics Inc.,B57471V2473H062,THERMISTOR NTC 47KOHM 4386K 0805,-55°C ~ 125°C,25,47k,±3%,±3%,,4386K,,4455K,4450K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
TDK Electronics Inc.,B57471V2474H062,THERM NTC 470KOHM 4386K 0805,-55°C ~ 125°C,25,470k,±3%,±3%,,4386K,,4455K,4480K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
TDK Electronics Inc.,B57471V2684H062,THERM NTC 680KOHM 4386K 0805,-55°C ~ 125°C,25,680k,±3%,±3%,,4386K,,4455K,4480K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
TDK Electronics Inc.,B57620C5103H062,THERMISTOR NTC 10KOHM 3660K 0805,-55°C ~ 125°C,25,10k,±3%,±3%,,3660K,,3720K,3730K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf
Murata Electronics,NXRT15WB473FA1B040,THERMISTOR 47K OHM 40MM L NTC,-40°C ~ 125°C,25,10k,±1%,±1%,,4050K,,4108K,4131K,https://www.murata.com/en-us/products/productdata/8796838297630/S0423E.pdf
TDK Electronics Inc.,B57621C333K62,THERMISTOR NTC 33KOHM 3930K 1206,-55°C ~ 125°C,25,33k,±10%,±3%,,3930K,,3960K,3980K,//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57621C.pdf
Murata Electronics,NXRT15XV502FA1B010,THERMISTOR NTC 5KOHM 3936K BEAD,-40°C ~ 125°C,25,5k,±1%,±1%,,3936K,,3977K,3989K,https://www.murata.com/en-us/products/productdata/8796838297630/S0423E.pdf
Murata Electronics,NXRT15XV502FA1B020,THERMISTOR NTC 5KOHM 3936K BEAD,-40°C ~ 125°C,25,5k,±1%,±1%,,3936K,,3977K,3989K,https://www.murata.com/en-us/products/productdata/8796838297630/S0423E.pdf
Murata Electronics,NXRT15XV502FA1B030,THERMISTOR NTC 5KOHM 3936K BEAD,-40°C ~ 125°C,25,5k,±1%,±1%,,3936K,,3977K,3989K,https://www.murata.com/en-us/products/productdata/8796838297630/S0423E.pdf
Murata Electronics,NXRT15XV502FA1B040,THERMISTOR NTC 5KOHM 3936K BEAD,-40°C ~ 125°C,25,5k,±1%,±1%,,3936K,,3977K,3989K,https://www.murata.com/en-us/products/productdata/8796838297630/S0423E.pdf
AVX Corporation,NC20KC0100KBA,THERMISTOR NTC 10OHM 3470K 1206,-55°C ~ 150°C,25,10,±10%,±5%,,,,3470K,,http://datasheets.avx.com/nc12-20.pdf
Amphenol Advanced Sensors,TH310H39FBSN-T5,THERMISTOR NTC 10.74KOHM AXIAL,-40°C ~ 250°C,25,10.74k,±5%,±3%,,,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH310H39GASN,THERM NTC 10.74KOHM 3933K AXIAL,-40°C ~ 250°C,25,10.74k,±5%,±3%,,3933K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH310H39GBSN,THERM NTC 10.74KOHM 3933K AXIAL,-40°C ~ 250°C,25,10.74k,±5%,±3%,,3933K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
AVX Corporation,VC32M00151K--,NTC TPC MLV,,25,,,,,,,,,
Murata Electronics,NXRT15WF104FA3A016,THERM NTC 100KOHM 4250K BEAD,-40°C ~ 125°C,25,100k,±1%,±1%,,4250K,,4311K,4334K,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us
Murata Electronics,NCP15WB473D0SRC,THERMISTOR NTC,,25,,,,,,,,,
Murata Electronics,NCP15WF104D0SRC,THERMISTOR NTC,,25,,,,,,,,,
Amphenol Advanced Sensors,TH310H34GASN,THERM NTC 10.74KOHM 3434K AXIAL,-40°C ~ 250°C,25,10.74k,±5%,±3%,,3434K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
Amphenol Advanced Sensors,TH310H34GBSN,THERM NTC 10.74KOHM 3434K AXIAL,-40°C ~ 250°C,25,10.74k,±5%,±3%,,3434K,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=114
TDK Electronics Inc.,B57621C5472K062,THERMISTOR NTC,,25,,,,,,,,,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_1206.pdf
